start_date,stock_id,Feature1,Feature2,Feature3
2022-05-11,2317,0.4940113,-0.1692312,0.3146664
2022-05-12,2317,0.5050124,-0.17248157,0.31694666
2022-05-13,2317,0.530127,-0.15685421,0.31742996
2022-05-16,2317,0.54027843,-0.1517894,0.30876443
2022-05-17,2317,0.55303067,-0.14647937,0.30700454
2022-05-18,2317,0.56838906,-0.1523723,0.30161315
2022-05-19,2317,0.5753976,-0.16919309,0.29908663
2022-05-20,2317,0.58596456,-0.17516175,0.29721868
2022-05-23,2317,0.6007803,-0.17981789,0.2990622
2022-05-24,2317,0.6117524,-0.1766428,0.28936613
2022-05-25,2317,0.6234404,-0.16136238,0.27995074
2022-05-26,2317,0.6351396,-0.15130714,0.27167922
2022-05-27,2317,0.6512343,-0.12433962,0.26294672
2022-05-30,2317,0.66223764,-0.08491222,0.24672495
2022-05-31,2317,0.66596115,-0.04727193,0.2292362
2022-06-01,2317,0.6590769,-0.033294447,0.21301724
2022-06-02,2317,0.6480738,-0.022331692,0.19639893
2022-06-06,2317,0.6374423,-0.0065263733,0.1778693
2022-06-07,2317,0.61520684,-0.011645652,0.16612206
2022-06-08,2317,0.60673857,-0.021391086,0.16387887
2022-06-09,2317,0.5889348,-0.027259521,0.16058846
2022-06-10,2317,0.563737,-0.037480377,0.15729411
2022-06-13,2317,0.5451467,-0.056881852,0.15907677
2022-06-14,2317,0.54018563,-0.0719368,0.16344108
2022-06-15,2317,0.53328955,-0.090116054,0.16740836
2022-06-16,2317,0.5240489,-0.10664954,0.1687354
2022-06-17,2317,0.51396525,-0.10342029,0.17373903
2022-06-20,2317,0.5159807,-0.069759734,0.18387105
2022-06-21,2317,0.5057238,-0.014174305,0.16320439
2022-06-22,2317,0.49158588,0.011901237,0.14180718
2022-06-23,2317,0.49557844,0.06306202,0.115109876
2022-06-24,2317,0.4805322,0.090946354,0.08842106
2022-06-27,2317,0.4593667,0.050060563,0.08835502
2022-06-28,2317,0.42055514,-0.004869215,0.0715252
2022-06-29,2317,0.3658093,-0.100607686,0.030110016
2022-06-30,2317,0.3257365,-0.17498514,0.013941497
2022-07-01,2317,0.2929155,-0.26336142,0.012665078
2022-07-04,2317,0.29824558,-0.27994126,0.045863017
2022-07-05,2317,0.32975373,-0.26553902,0.10606699
2022-07-06,2317,0.36015433,-0.24938363,0.13520662
2022-07-07,2317,0.39285505,-0.2133793,0.16909784
2022-07-08,2317,0.41540775,-0.18789923,0.19652694
2022-07-11,2317,0.43755767,-0.16006869,0.21259989
2022-07-12,2317,0.45382595,-0.14810506,0.21809049
2022-07-13,2317,0.47042665,-0.14509547,0.2219654
2022-07-14,2317,0.47458544,-0.15363291,0.21532547
2022-07-15,2317,0.47371665,-0.17258072,0.21411325
2022-07-18,2317,0.47564343,-0.18872285,0.21314916
2022-07-19,2317,0.48491856,-0.19829533,0.22016409
2022-07-20,2317,0.5021541,-0.18231043,0.22572877
2022-07-21,2317,0.5206071,-0.16511011,0.2291996
2022-07-22,2317,0.5261041,-0.14941207,0.23421372
2022-07-25,2317,0.5324602,-0.13155094,0.23389076
2022-07-26,2317,0.5351903,-0.12116284,0.22977863
2022-07-27,2317,0.5348724,-0.119483106,0.22596835
2022-07-28,2317,0.5365429,-0.12031356,0.22840442
2022-07-29,2317,0.5329033,-0.13907698,0.23232709
2022-08-01,2317,0.52931094,-0.15839115,0.23325783
2022-08-02,2317,0.5214001,-0.17361215,0.23893352
2022-08-03,2317,0.5246868,-0.1791167,0.24092448
2022-08-04,2317,0.5283202,-0.18457597,0.24653833
2022-08-05,2317,0.53587735,-0.17472073,0.25038466
2022-08-08,2317,0.5437833,-0.14877686,0.24856116
2022-08-09,2317,0.54944396,-0.12478005,0.24537258
2022-08-10,2317,0.5502161,-0.10504302,0.23246185
2022-08-11,2317,0.55090475,-0.08317635,0.21774401
2022-08-12,2317,0.53958386,-0.07601992,0.2010134
2022-08-15,2317,0.5313592,-0.07600961,0.19406281
2022-08-16,2317,0.5224215,-0.06689339,0.18897648
2022-08-17,2317,0.5113884,-0.06701083,0.1890019
2022-08-18,2317,0.4928489,-0.084983855,0.18675186
2022-08-19,2317,0.4820678,-0.08857275,0.1855294
2022-08-22,2317,0.47496632,-0.08899818,0.18650709
2022-08-23,2317,0.46487257,-0.09990943,0.18648475
2022-08-24,2317,0.45880497,-0.10964658,0.19050668
2022-08-25,2317,0.4581421,-0.09830955,0.19104445
2022-08-26,2317,0.4505225,-0.098676674,0.18919764
2022-08-29,2317,0.43956918,-0.116575055,0.18403192
2022-08-30,2317,0.4483241,-0.12573487,0.19016038
2022-08-31,2317,0.45031178,-0.12802368,0.19167224
2022-09-01,2317,0.44467,-0.14050218,0.19024207
2022-09-02,2317,0.44887322,-0.1407418,0.19351973
2022-09-05,2317,0.45222917,-0.13561511,0.18985172
2022-09-06,2317,0.453656,-0.13880998,0.18564273
2022-09-07,2317,0.45268637,-0.13668838,0.17956622
2022-09-08,2317,0.4665719,-0.1204013,0.18084653
2022-09-12,2317,0.47508183,-0.10678824,0.1788012
2022-09-13,2317,0.47276476,-0.09437109,0.17137067
2022-09-14,2317,0.46672,-0.08830696,0.16751178
2022-09-15,2317,0.46914145,-0.05770012,0.15839712
2022-09-16,2317,0.46409103,-0.033448428,0.15510681
2022-09-19,2317,0.4628566,-0.022593386,0.14558358
2022-09-20,2317,0.4571122,-0.01514747,0.1461537
2022-09-21,2317,0.44064727,-0.038208008,0.14515142
2022-09-22,2317,0.42138836,-0.09649968,0.14947928
2022-09-23,2317,0.4039781,-0.16904634,0.15363932
2022-09-26,2317,0.38527632,-0.23575154,0.15609877
2022-09-27,2317,0.38497713,-0.25670165,0.1617503
2022-09-28,2317,0.39139035,-0.2400026,0.17969297
2022-09-29,2317,0.41865423,-0.1902366,0.19940256
2022-09-30,2317,0.44033417,-0.14355788,0.2068276
2022-10-03,2317,0.45311862,-0.11231334,0.20983286
2022-10-04,2317,0.46528104,-0.090579286,0.20006792
2022-10-05,2317,0.46537194,-0.07737299,0.1925521
2022-10-06,2317,0.4418622,-0.09342297,0.17841212
2022-10-07,2317,0.42497268,-0.1087419,0.17573547
2022-10-11,2317,0.40595445,-0.124512754,0.17213777
2022-10-12,2317,0.4057476,-0.1295633,0.17732307
2022-10-13,2317,0.41125455,-0.13290799,0.18707037
2022-10-14,2317,0.41259453,-0.14847207,0.19545859
2022-10-17,2317,0.40942684,-0.16555578,0.20525062
2022-10-18,2317,0.40343034,-0.17243597,0.21068163
2022-10-19,2317,0.40793726,-0.16450906,0.21862344
2022-10-20,2317,0.41506806,-0.1443038,0.22690871
2022-10-21,2317,0.4201674,-0.11782574,0.22292079
2022-10-24,2317,0.4247677,-0.09284177,0.21988042
2022-10-25,2317,0.42357168,-0.069092,0.2123485
2022-10-26,2317,0.41295567,-0.06379119,0.20343818
2022-10-27,2317,0.400336,-0.084072806,0.19900425
2022-10-28,2317,0.38787225,-0.106278725,0.1996534
2022-10-31,2317,0.3700876,-0.12998262,0.20059201
2022-11-01,2317,0.36358163,-0.15247127,0.20887013
2022-11-02,2317,0.3619025,-0.17062074,0.21544522
2022-11-03,2317,0.36256412,-0.17742762,0.21994549
2022-11-04,2317,0.36889964,-0.17589873,0.22567661
2022-11-07,2317,0.38292906,-0.16916096,0.22706948
2022-11-08,2317,0.39588258,-0.15638691,0.22669677
2022-11-09,2317,0.40377274,-0.14128935,0.22647822
2022-11-10,2317,0.39585486,-0.14182436,0.2207625
2022-11-11,2317,0.40199295,-0.1335851,0.22142722
2022-11-14,2317,0.40800282,-0.12214268,0.2216961
2022-11-15,2317,0.40602264,-0.12494136,0.21930446
2022-11-16,2317,0.40092492,-0.12901121,0.22019853
2022-11-17,2317,0.3983362,-0.13635585,0.22331472
2022-11-18,2317,0.393927,-0.1590547,0.22982953
2022-11-21,2317,0.40354356,-0.18500116,0.2467321
2022-11-22,2317,0.41262564,-0.21248198,0.26173854
2022-11-23,2317,0.4217399,-0.22004783,0.2762764
2022-11-24,2317,0.42898676,-0.20823243,0.28003883
2022-11-25,2317,0.4408807,-0.18780398,0.27735204
2022-11-28,2317,0.4573286,-0.15455264,0.2765618
2022-11-29,2317,0.4745526,-0.12041577,0.26771694
2022-11-30,2317,0.48760632,-0.092156835,0.2566939
2022-12-01,2317,0.49719492,-0.076906465,0.24744631
2022-12-02,2317,0.48919418,-0.075075485,0.23860647
2022-12-05,2317,0.471224,-0.08624684,0.22543521
2022-12-06,2317,0.45595643,-0.10324915,0.22185294
2022-12-07,2317,0.4524961,-0.103178956,0.21886007
2022-12-08,2317,0.4565092,-0.09821103,0.21665399
2022-12-09,2317,0.4580152,-0.10471933,0.21183212
2022-12-12,2317,0.4548951,-0.1132871,0.21261527
2022-12-13,2317,0.45385572,-0.1189251,0.22047456
2022-12-14,2317,0.45656928,-0.11594256,0.22462794
2022-12-15,2317,0.4500253,-0.12738818,0.2209108
2022-12-16,2317,0.4507437,-0.12020885,0.21634239
2022-12-19,2317,0.45675066,-0.10711699,0.21109317
2022-12-20,2317,0.44688222,-0.09832524,0.2038133
2022-12-21,2317,0.4499893,-0.073306486,0.2084401
2022-12-22,2317,0.44685313,-0.06301566,0.19888507
2022-12-23,2317,0.43545675,-0.061965868,0.19773923
2022-12-26,2317,0.42402506,-0.07577734,0.1999629
2022-12-27,2317,0.409282,-0.098243564,0.2036353
2022-12-28,2317,0.40121794,-0.11795796,0.21502803
2022-12-29,2317,0.39394882,-0.13066491,0.22212587
2022-12-30,2317,0.39716613,-0.13869011,0.22869803
2023-01-03,2317,0.39916375,-0.13275525,0.23182671
2023-01-04,2317,0.40871355,-0.12147472,0.23289262
2023-01-05,2317,0.4185506,-0.11067126,0.23378351
2023-01-06,2317,0.4249417,-0.10971413,0.2348184
2023-01-09,2317,0.42919448,-0.11724863,0.23464924
2023-01-10,2317,0.43128756,-0.12920877,0.23308814
2023-01-11,2317,0.4323371,-0.14313895,0.2344126
2023-01-12,2317,0.43090233,-0.16472986,0.23831366
2023-01-13,2317,0.44243556,-0.16318777,0.24683116
2023-01-16,2317,0.44765076,-0.15828288,0.2505775
2023-01-17,2317,0.45959294,-0.15545103,0.24944372
2023-01-30,2317,0.4696027,-0.15217498,0.25023296
2023-01-31,2317,0.4848269,-0.1386624,0.25058758
2023-02-01,2317,0.48760703,-0.1397365,0.25407743
2023-02-02,2317,0.49060985,-0.14624313,0.25377125
2023-02-03,2317,0.4977831,-0.15230888,0.25728035
2023-02-06,2317,0.5079554,-0.15135574,0.25855035
2023-02-07,2317,0.508358,-0.15875116,0.2548191
2023-02-08,2317,0.51497585,-0.1524966,0.2544368
2023-02-09,2317,0.51954985,-0.13572001,0.2534843
2023-02-10,2317,0.52185,-0.12684658,0.24933615
2023-02-13,2317,0.52150893,-0.104865,0.24384405
2023-02-14,2317,0.52700365,-0.086580634,0.23953618
2023-02-15,2317,0.5235404,-0.08382327,0.22966288
2023-02-16,2317,0.5198988,-0.08510188,0.22298466
2023-02-17,2317,0.5131537,-0.099377126,0.22042136
2023-02-20,2317,0.50635886,-0.12390085,0.22650369
2023-02-21,2317,0.5033085,-0.14025617,0.23033468
2023-02-22,2317,0.5017285,-0.13645706,0.23793054
2023-02-23,2317,0.5041742,-0.12686458,0.23643818
2023-02-24,2317,0.50059366,-0.12536538,0.23340268
2023-03-01,2317,0.50992894,-0.09559535,0.2314543
2023-03-02,2317,0.5133694,-0.079857245,0.2320562
2023-03-03,2317,0.51175714,-0.0721755,0.22752352
2023-03-06,2317,0.5115822,-0.074560866,0.22681992
2023-03-07,2317,0.5062169,-0.077646084,0.22616225
2023-03-08,2317,0.49114326,-0.09455521,0.23084714
2023-03-09,2317,0.4848484,-0.10878087,0.235039
2023-03-10,2317,0.48716965,-0.11051137,0.24432415
2023-03-13,2317,0.49117008,-0.119445,0.25413412
2023-03-14,2317,0.4949701,-0.1154755,0.25843722
2023-03-15,2317,0.5000025,-0.10323262,0.2643069
2023-03-16,2317,0.50281835,-0.09493154,0.26886815
2023-03-17,2317,0.50894797,-0.08745647,0.2711308
2023-03-20,2317,0.5105094,-0.08216479,0.27215552
2023-03-21,2317,0.51834625,-0.06371424,0.27517748
2023-03-22,2317,0.514828,-0.05766353,0.27438128
2023-03-23,2317,0.5140767,-0.04888411,0.27246287
2023-03-24,2317,0.5156342,-0.042807914,0.2718041
2023-03-27,2317,0.50738245,-0.04920087,0.2638129
2023-03-28,2317,0.5080404,-0.049723253,0.26188904
2023-03-29,2317,0.5110169,-0.056404993,0.26341325
2023-03-30,2317,0.51036274,-0.06568732,0.26225615
2023-03-31,2317,0.506893,-0.07907889,0.26289046
2023-04-06,2317,0.5055672,-0.0886305,0.26130557
2023-04-07,2317,0.506737,-0.09590597,0.26251966
2023-04-10,2317,0.51167995,-0.09133892,0.25987506
2023-04-11,2317,0.5160012,-0.08078807,0.2555477
2023-04-12,2317,0.5164174,-0.07245015,0.2520476
2023-04-13,2317,0.520265,-0.060646854,0.24851668
2023-04-14,2317,0.5211707,-0.05114595,0.24484216
2023-04-17,2317,0.5155283,-0.06211537,0.2388665
2023-04-18,2317,0.51556027,-0.079195715,0.23869936
2023-04-19,2317,0.51224506,-0.10054829,0.23424134
2023-04-20,2317,0.51156574,-0.11196954,0.22968702
2023-04-21,2317,0.50875664,-0.1265867,0.22929333
2023-04-24,2317,0.5100894,-0.13250795,0.22629343
2023-04-25,2317,0.515522,-0.13506222,0.22708537
2023-04-26,2317,0.5264436,-0.13067725,0.22401138
2023-04-27,2317,0.5336346,-0.12071804,0.2161638
2023-04-28,2317,0.5390977,-0.0970497,0.20909558
2023-05-02,2317,0.5346782,-0.078272514,0.19726439
2023-05-03,2317,0.5210166,-0.063827045,0.18772449
2023-05-04,2317,0.5181099,-0.0446598,0.18259437
2023-05-05,2317,0.5148274,-0.039110057,0.17761625
2023-05-08,2317,0.5064442,-0.04662051,0.17653562
2023-05-09,2317,0.49629608,-0.062099613,0.17516382
2023-05-10,2317,0.47890082,-0.083945245,0.18111186
2023-05-11,2317,0.46182612,-0.110879876,0.18777288
2023-05-12,2317,0.4541473,-0.12065793,0.19671161
2023-05-15,2317,0.4600853,-0.11696402,0.20783369
2023-05-16,2317,0.464403,-0.12899765,0.21497539
2023-05-17,2317,0.4711314,-0.14275792,0.22396563
2023-05-18,2317,0.4769036,-0.1539216,0.23676503
2023-05-19,2317,0.47972235,-0.17577982,0.24631059
2023-05-22,2317,0.48522297,-0.19061247,0.25404304
2023-05-23,2317,0.49604055,-0.18702501,0.26064873
2023-05-24,2317,0.50900084,-0.16542742,0.2626719
2023-05-25,2317,0.518193,-0.15547553,0.25620964
2023-05-26,2317,0.532264,-0.12728381,0.255924
2023-05-29,2317,0.54979813,-0.10190668,0.2562076
2023-05-30,2317,0.5528046,-0.11149875,0.2523098
2023-05-31,2317,0.556043,-0.13553685,0.25606912
2023-06-01,2317,0.5681622,-0.149223,0.26145387
2023-06-02,2317,0.567098,-0.16477948,0.26045096
2023-06-05,2317,0.57094,-0.17298499,0.25727183
2023-06-06,2317,0.5813407,-0.16685978,0.25898772
2023-06-07,2317,0.6019157,-0.144651,0.26108694
2023-06-08,2317,0.61558944,-0.12632018,0.2554692
2023-06-09,2317,0.6358179,-0.1172697,0.2547366
2023-06-12,2317,0.6478096,-0.10580445,0.25241798
2023-06-13,2317,0.64756113,-0.10955318,0.2422209
2023-06-14,2317,0.6374917,-0.109476246,0.23232122
2023-06-15,2317,0.6318415,-0.106537946,0.22299863
2023-06-16,2317,0.6323208,-0.09692291,0.21535783
2023-06-19,2317,0.636129,-0.06387334,0.20450433
2023-06-20,2317,0.63155824,-0.02618853,0.19061841
2023-06-21,2317,0.6199119,0.014976479,0.17689456
2023-06-26,2317,0.6076113,0.04795634,0.15868251
2023-06-27,2317,0.58152366,0.06325402,0.14332606
2023-06-28,2317,0.5621495,0.06787454,0.13784845
2023-06-29,2317,0.53235304,0.036366306,0.12876154
2023-06-30,2317,0.5074587,-0.0023291633,0.13252
2023-07-03,2317,0.47741345,-0.065105624,0.13504942
2023-07-04,2317,0.44134077,-0.14802721,0.1328078
2023-07-05,2317,0.4284853,-0.21577159,0.14236724
2023-07-06,2317,0.4320006,-0.22371733,0.16396457
2023-07-07,2317,0.44843218,-0.20310313,0.18212728
2023-07-10,2317,0.46559992,-0.16868442,0.19204395
2023-07-11,2317,0.47960666,-0.13014969,0.19283132
2023-07-12,2317,0.49371222,-0.117885984,0.18791951
2023-07-13,2317,0.49936703,-0.120299675,0.18540628
2023-07-14,2317,0.5052948,-0.11572104,0.1819733
2023-07-17,2317,0.5012971,-0.1264764,0.17707102
2023-07-18,2317,0.49075142,-0.13775557,0.16336806
2023-07-19,2317,0.48220697,-0.16230622,0.1601621
2023-07-20,2317,0.49470237,-0.1444355,0.16241203
2023-07-21,2317,0.5056523,-0.13958436,0.16556816
2023-07-24,2317,0.5185721,-0.13070837,0.1685759
2023-07-25,2317,0.5281532,-0.12309102,0.17124636
2023-07-26,2317,0.5225644,-0.14307734,0.16953339
2023-07-27,2317,0.52265024,-0.14704317,0.17082857
2023-07-28,2317,0.52714646,-0.13294557,0.17232524
2023-07-31,2317,0.53523695,-0.1201609,0.17415668
2023-08-01,2317,0.54110336,-0.08872151,0.17321198
2023-08-02,2317,0.5349287,-0.061820216,0.16921659
2023-08-04,2317,0.53650224,-0.03634026,0.1633284
2023-08-07,2317,0.5233083,-0.03222855,0.15650697
2023-08-08,2317,0.518551,-0.029271536,0.1528248
2023-08-09,2317,0.5022086,-0.050059088,0.14576544
2023-08-10,2317,0.4831539,-0.079865955,0.1453033
2023-08-11,2317,0.46802238,-0.118668444,0.1484443
2023-08-14,2317,0.46243367,-0.14293608,0.15504466
2023-08-15,2317,0.44758645,-0.17050105,0.15554051
2023-08-16,2317,0.45021746,-0.16538867,0.16619754
2023-08-17,2317,0.46040186,-0.14949554,0.16934153
2023-08-18,2317,0.4581168,-0.14023104,0.16681571
2023-08-21,2317,0.46348616,-0.13041323,0.16817828
2023-08-22,2317,0.46446514,-0.12541354,0.16563238
2023-08-23,2317,0.45773217,-0.12804237,0.16751581
2023-08-24,2317,0.45235336,-0.13001579,0.16495384
2023-08-25,2317,0.43801084,-0.14052534,0.15886183
2023-08-28,2317,0.43402955,-0.1459353,0.15717639
2023-08-29,2317,0.42528626,-0.14650995,0.15385623
2023-08-30,2317,0.428121,-0.15474126,0.15954192
2023-08-31,2317,0.43048984,-0.15987507,0.1589209
2023-09-01,2317,0.4293904,-0.17052221,0.16104315
2023-09-04,2317,0.42453837,-0.18372416,0.16319853
2023-09-05,2317,0.42837086,-0.19106603,0.17170905
2023-09-06,2317,0.43071696,-0.1911389,0.17743662
2023-09-07,2317,0.4382953,-0.18032056,0.1832415
2023-09-08,2317,0.44637173,-0.16368395,0.18303098
2023-09-11,2317,0.44823596,-0.15186003,0.18006411
2023-09-12,2317,0.45672432,-0.13653865,0.17586288
2023-09-13,2317,0.4508889,-0.12802279,0.17083693
2023-09-14,2317,0.4499127,-0.11853873,0.17017314
2023-09-15,2317,0.44482067,-0.119406454,0.16392909
2023-09-18,2317,0.44344446,-0.122973,0.16379552
2023-09-19,2317,0.4400359,-0.1305322,0.16323327
2023-09-20,2317,0.43508163,-0.13410145,0.16613121
2023-09-21,2317,0.42822942,-0.14135876,0.16854477
2023-09-22,2317,0.42474082,-0.1490455,0.1752414
2023-09-25,2317,0.4246703,-0.1601508,0.18468057
2023-09-26,2317,0.42423555,-0.18185121,0.18621846
2023-09-27,2317,0.43188703,-0.2000511,0.19184515
2023-09-28,2317,0.43630046,-0.21049246,0.20066454
2023-10-02,2317,0.44295424,-0.20952323,0.20774056
2023-10-03,2317,0.44636407,-0.19683787,0.2136227
2023-10-04,2317,0.45171994,-0.16965759,0.21094112
2023-10-05,2317,0.46323025,-0.13407809,0.2073864
2023-10-06,2317,0.46669212,-0.08369209,0.19112621
2023-10-11,2317,0.46170887,-0.03772434,0.1769867
2023-10-12,2317,0.45186087,-0.008519359,0.15484847
2023-10-13,2317,0.4318597,0.0036472902,0.14299278
2023-10-16,2317,0.4123995,-0.004628159,0.13295038
2023-10-17,2317,0.3833544,-0.015712224,0.1206156
2023-10-18,2317,0.34917513,-0.050919868,0.11473249
2023-10-19,2317,0.3186083,-0.09181498,0.10132706
2023-10-20,2317,0.2957475,-0.12401239,0.10961874
2023-10-23,2317,0.27868685,-0.15485084,0.10756676
2023-10-24,2317,0.270138,-0.17108908,0.1274106
2023-10-25,2317,0.27763286,-0.17777902,0.13890892
2023-10-26,2317,0.27351972,-0.18833607,0.15676795
2023-10-27,2317,0.27925217,-0.19597945,0.17611617
2023-10-30,2317,0.28134295,-0.19351402,0.18799059
2023-10-31,2317,0.3052738,-0.18211094,0.20381252
2023-11-01,2317,0.30839255,-0.20035133,0.20801578
2023-11-02,2317,0.31863305,-0.2186344,0.21674635
2023-11-03,2317,0.32125777,-0.24029288,0.22114389
2023-11-06,2317,0.33707604,-0.2616694,0.22692038
2023-11-07,2317,0.35332146,-0.2710126,0.2335795
2023-11-08,2317,0.37544766,-0.27179638,0.24603799
2023-11-09,2317,0.39763132,-0.2604352,0.24919617
2023-11-10,2317,0.41849098,-0.23783934,0.25270426
2023-11-13,2317,0.4422502,-0.20625043,0.2599917
2023-11-14,2317,0.46308044,-0.18089134,0.25882846
2023-11-15,2317,0.47546688,-0.17316529,0.25688946
2023-11-16,2317,0.48408595,-0.16040787,0.2589944
2023-11-17,2317,0.48966864,-0.14996567,0.25664157
2023-11-20,2317,0.48521903,-0.14386821,0.25467402
2023-11-21,2317,0.49026737,-0.13168022,0.25198454
2023-11-22,2317,0.48618248,-0.13011473,0.24867804
2023-11-23,2317,0.48678705,-0.12470233,0.24878046
2023-11-24,2317,0.4881542,-0.11812187,0.24733724
2023-11-27,2317,0.48715934,-0.11978292,0.24648334
2023-11-28,2317,0.4825112,-0.12055559,0.24535061
2023-11-29,2317,0.47518018,-0.123150356,0.24132134
2023-11-30,2317,0.4698259,-0.12619194,0.23756365
2023-12-01,2317,0.46844265,-0.12888703,0.23610093
2023-12-04,2317,0.4713072,-0.12526032,0.2342947
2023-12-05,2317,0.4696091,-0.12858078,0.2311798
2023-12-06,2317,0.46690372,-0.1369245,0.22960337
2023-12-07,2317,0.46430075,-0.15477443,0.23115133
2023-12-08,2317,0.465732,-0.16161051,0.23429365
2023-12-11,2317,0.46309558,-0.16927528,0.23551841
2023-12-12,2317,0.46624768,-0.17189062,0.23637916
2023-12-13,2317,0.47203586,-0.16605675,0.23917936
2023-12-14,2317,0.4786298,-0.1534183,0.23872723
2023-12-15,2317,0.48200694,-0.14835039,0.23537731
2023-12-18,2317,0.48987177,-0.14353961,0.23378496
2023-12-19,2317,0.49713597,-0.14290753,0.23526645
2023-12-20,2317,0.5037085,-0.13927943,0.23525237
2023-12-21,2317,0.49812678,-0.14318427,0.2327735
2023-12-22,2317,0.5024614,-0.13863468,0.23239
2023-12-25,2317,0.50607634,-0.113534994,0.23086779
2023-12-26,2317,0.5093005,-0.090387166,0.22431032
2023-12-27,2317,0.508594,-0.06534922,0.2139943
2023-12-28,2317,0.5116092,-0.044964485,0.2044458
2023-12-29,2317,0.5098222,-0.035460077,0.19715206
2024-01-02,2317,0.50255996,-0.032290496,0.19570571
2024-01-03,2317,0.49096158,-0.045827813,0.1934668
2024-01-04,2317,0.48038378,-0.05269307,0.19370398
2024-01-05,2317,0.47266722,-0.06683778,0.19015555
2024-01-08,2317,0.46187237,-0.08733675,0.18726593
2024-01-09,2317,0.46575528,-0.08986978,0.19530271
2024-01-10,2317,0.46790028,-0.10187015,0.20165543
2024-01-11,2317,0.46933076,-0.10670643,0.20324887
2024-01-12,2317,0.4695952,-0.12213255,0.20427361
2024-01-15,2317,0.47374055,-0.13400915,0.20663023
2024-01-16,2317,0.47560564,-0.14257061,0.20723085
2024-01-17,2317,0.47917524,-0.1421121,0.20940436
2024-01-18,2317,0.4884648,-0.13337266,0.21540678
2024-01-19,2317,0.49165037,-0.13410303,0.21186279
2024-01-22,2317,0.49508533,-0.12308545,0.21020581
2024-01-23,2317,0.50117373,-0.10832835,0.21176906
2024-01-24,2317,0.49943212,-0.09955384,0.21251269
2024-01-25,2317,0.5034652,-0.08846363,0.21267842
2024-01-26,2317,0.50059295,-0.09594489,0.20992796
2024-01-29,2317,0.4983962,-0.10675783,0.21448396
2024-01-30,2317,0.49752513,-0.11790911,0.22093938
2024-01-31,2317,0.50006664,-0.1278081,0.22825368
2024-02-01,2317,0.49936214,-0.13618919,0.2344562
2024-02-02,2317,0.49897733,-0.14253134,0.24051605
2024-02-05,2317,0.504037,-0.13590673,0.24656136
2024-02-15,2317,0.5091633,-0.12543675,0.24787451
2024-02-16,2317,0.51567316,-0.10413671,0.24576406
2024-02-19,2317,0.52116495,-0.11021892,0.24725838
2024-02-20,2317,0.5191035,-0.12688482,0.24656244
2024-02-21,2317,0.51881576,-0.13677907,0.24870168
2024-02-22,2317,0.5214666,-0.15464473,0.25254023
2024-02-23,2317,0.5207064,-0.15932223,0.25101867
2024-02-26,2317,0.52582526,-0.17469159,0.25213236
2024-02-27,2317,0.53900427,-0.23180217,0.26682913
2024-02-29,2317,0.55245656,-0.3002218,0.28195626
2024-03-01,2317,0.5797408,-0.33933485,0.3031913
2024-03-04,2317,0.626825,-0.4160955,0.3252766
2024-03-05,2317,0.6647835,-0.50660974,0.347252
2024-03-06,2317,0.71182615,-0.5426553,0.36015403
2024-03-07,2317,0.7658107,-0.5480706,0.35840434
2024-03-08,2317,0.8337401,-0.5270003,0.36469722
2024-03-11,2317,0.92781425,-0.46393874,0.37136704
2024-03-12,2317,0.9994035,-0.383254,0.34431446
2024-03-13,2317,1.0369571,-0.31500202,0.28773153
2024-03-14,2317,1.0798842,-0.2562527,0.26617223
2024-03-15,2317,1.1304978,-0.2217527,0.24836148
2024-03-18,2317,1.1328226,-0.2069208,0.20271386
2024-03-19,2317,1.1277809,-0.18555382,0.17761494
2024-03-20,2317,1.1441263,-0.19490835,0.1662618
2024-03-21,2317,1.1569749,-0.20186222,0.15110375
2024-03-22,2317,1.1488901,-0.19822106,0.13260688
2024-03-25,2317,1.1452035,-0.19490805,0.12146874
2024-03-26,2317,1.1509662,-0.16208375,0.1051562
2024-03-27,2317,1.1632265,-0.06919784,0.08276178
2024-03-28,2317,1.1476479,-0.0059751645,0.050115302
2024-03-29,2317,1.1087266,0.029940031,0.021560803
2024-04-01,2317,1.0879773,0.11511382,-0.012840137
2024-04-02,2317,1.0708708,0.18021461,-0.03364055
2024-04-03,2317,1.0137794,0.14860427,-0.062373772
2024-04-08,2317,0.94709617,0.116377555,-0.07783271
2024-04-09,2317,0.8838568,0.07352706,-0.083516344
2024-04-10,2317,0.8221698,0.015139423,-0.07544617
2024-04-11,2317,0.786997,-0.07229821,-0.06747015
2024-04-12,2317,0.7659,-0.13433927,-0.05446087
2024-04-15,2317,0.7359626,-0.19751218,-0.040803656
2024-04-16,2317,0.73379624,-0.24473798,-0.02378352
2024-04-17,2317,0.75742334,-0.25303972,-0.0048839003
2010-10-22,2330,0.53188634,-0.15406227,0.26235098
2010-10-25,2330,0.5388074,-0.15215239,0.2599305
2010-10-26,2330,0.54466444,-0.14510691,0.24939643
2010-10-27,2330,0.55043304,-0.13986707,0.24450357
2010-10-28,2330,0.55861855,-0.13305321,0.23831819
2010-10-29,2330,0.56576663,-0.120370634,0.23037435
2010-11-01,2330,0.57068336,-0.10463179,0.21645023
2010-11-02,2330,0.5724534,-0.10256466,0.21214853
2010-11-03,2330,0.57176816,-0.11113236,0.20892252
2010-11-04,2330,0.57252383,-0.110302426,0.20418362
2010-11-05,2330,0.57110065,-0.109679334,0.197906
2010-11-08,2330,0.56748754,-0.111778684,0.1941018
