start_date,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,2317_trend,2330_trend,2454_trend,2317_trend_label,2330_trend_label,2454_trend_label,trend_description
2012-12-14,-0.0034876494,0.047422573,-0.012543463,0.042071432,-0.07125144,-0.031500157,-0.08743534,0.024782646,0.016549088,-0.0319573,-0.0799577,-0.19278283,-0.024236936,-0.07907104,-0.12887487,-0.026662512,-0.11435655,0.16050486,0.048939086,-0.0530126,-0.019706842,0.08579536,0.05603986,0.046379328,-0.18875082,-0.0060837995,-0.05360379,-0.050186496,0.11551125,-0.039510604,0.042983294,-0.09874067,-0.06284592,-0.06076201,0.01208044,0.01601658,0.019750418,-0.026463449,-0.046263978,0.042921856,0.008983599,0.033845853,0.052148867,0.028204396,0.109759115,-0.022661667,0.074860565,0.033427134,-0.037985872,-0.022921532,0.0389288,0.050110485,-0.0062063467,-0.04230463,-0.03995439,0.07512621,-0.04306601,-0.025741585,-0.018638853,-0.048219834,-0.0017360472,0.0020380022,0.052790686,0.031890053,-0.15151515151515144,-0.0962566844919786,-0.12542372881355932,強勢下跌,強勢下跌,強勢下跌,鴻海(強勢下跌)、台積電(強勢下跌)、聯發科(強勢下跌)
2012-12-17,-0.005308304,0.054216854,-0.010592115,0.047204103,-0.09795642,-0.02565296,-0.05848401,0.032316506,0.028415186,-0.053220958,-0.046613596,-0.24781524,-0.051007487,-0.070858434,-0.10467786,-0.03544159,-0.15893151,0.1512529,0.055748396,-0.041969217,-0.04095608,0.05129935,0.03740621,0.050414752,-0.24449259,-0.031740215,-0.051005244,-0.03440511,0.12881193,-0.029633392,0.049118143,-0.110968865,-0.08366113,-0.11494892,-0.005141386,-0.0015155082,0.01800157,-0.027815638,-0.0370992,0.060599923,0.014431529,0.029328633,0.057845604,0.0046264743,0.080775395,-0.014070382,0.07691485,0.026254155,-0.013467432,-0.013632748,0.030224204,0.05328594,0.008844474,-0.045192588,-0.041740123,0.06345706,-0.044216134,-0.046981674,-0.029074274,-0.04389098,-0.015373014,-0.008216428,0.05920451,0.038657714,0.035433070866141454,-0.036111111111110705,-0.14041095890410965,溫和上漲,溫和下跌,強勢下跌,鴻海(溫和上漲)、台積電(溫和下跌)、聯發科(強勢下跌)
2012-12-18,0.0037307339,0.038745806,-0.009445018,0.043152545,-0.08900326,-0.017648825,-0.074282214,0.023507642,0.027480587,-0.03604778,-0.052420173,-0.25008708,-0.050911333,-0.039008625,-0.09915352,0.0011160716,-0.05322231,0.17023076,0.050711945,-0.051054843,-0.010310351,0.026665803,0.032738373,0.04930287,-0.15867703,-0.048127644,-0.03782525,-0.03923412,0.09963504,-0.00831062,0.04358646,-0.06597073,-0.037191138,-0.06774664,0.02609869,-0.008169006,0.028131219,-0.027736489,-0.028810669,0.07517819,0.006010532,0.029269252,0.039772905,0.024294004,0.097104095,-0.0044555864,0.0631912,0.047223497,-0.0036930642,-0.028152063,0.018794024,0.02676465,-0.010033954,-0.038652673,-0.04060096,0.06483696,-0.04340276,-0.028898064,-0.028794928,-0.050733477,-0.02399154,-0.012652473,0.067767195,0.037281655,-0.022556390977444104,-0.04201680672268883,-0.12543554006968635,溫和下跌,溫和下跌,強勢下跌,鴻海(溫和下跌)、台積電(溫和下跌)、聯發科(強勢下跌)
2012-12-19,-0.008668694,0.047669254,0.004998418,0.017319473,-0.081388064,-0.028850336,-0.06665876,0.022531874,0.030231392,-0.023559567,-0.052897174,-0.21738993,-0.048372578,-0.027722418,-0.096838586,-0.02539066,-0.02503866,0.18294498,0.052244436,-0.06276226,-0.00039702657,0.015387631,0.02871271,0.053484406,-0.11177417,-0.0446139,-0.048169836,-0.050299592,0.0900012,0.024460897,0.05142128,-0.047776654,-0.035201505,-0.045180377,0.034590334,0.00047557586,0.04324797,-0.024850745,-0.027235381,0.08313295,0.02796025,0.02743813,0.05220863,0.031472087,0.11777566,-0.0049099457,0.051388644,0.06534662,-0.016562065,-0.032982193,0.04423181,0.010984667,-0.014248557,-0.040966347,-0.03811571,0.06587861,-0.0445709,-0.026056083,-0.025084771,-0.057335332,-0.025929842,-0.0030025337,0.07635183,0.035304613,0.007462686567164347,-0.022038567493113014,-0.03703703703703695,橫盤整理,溫和下跌,溫和下跌,鴻海(橫盤整理)、台積電(溫和下跌)、聯發科(溫和下跌)
2012-12-20,-0.0067101903,0.047432307,0.013070725,0.032798357,-0.0885262,-0.041647665,-0.04193347,0.017810142,0.037185084,-0.023627764,-0.054635383,-0.20598426,-0.054442402,-0.01870358,-0.087222956,-0.03440826,0.0072921095,0.18568234,0.05859254,-0.066141576,-0.004801467,0.0140411295,0.015966361,0.042712893,-0.10372204,-0.041364677,-0.052407384,-0.043395754,0.08783404,0.020363975,0.054160133,-0.029386228,-0.020971233,-0.047232836,0.03554301,-0.013138547,0.04584825,-0.027566135,-0.017880285,0.07637893,0.032925602,0.02440035,0.06303813,0.039012223,0.11900248,0.0018113353,0.048154928,0.07112458,0.012258062,-0.03196991,0.053060748,0.010036081,-0.013965974,-0.03409029,-0.043991826,0.07052704,-0.04571704,-0.024739873,-0.02365054,-0.058771644,-0.025754074,-0.015644135,0.082229406,0.045473274,0.015209125475285511,0.0,-0.011450381679389417,橫盤整理,橫盤整理,橫盤整理,鴻海(橫盤整理)、台積電(橫盤整理)、聯發科(橫盤整理)
2012-12-21,-0.005786177,0.055651568,0.015151455,0.05103102,-0.09699174,-0.04780918,-0.027883621,0.017004305,0.041653134,-0.032303058,-0.04302783,-0.2094581,-0.063378625,-0.011377442,-0.06954439,-0.04451608,0.017947523,0.18410613,0.063112654,-0.06533662,-0.012737316,0.028290983,0.007252496,0.036906842,-0.116386876,-0.04434172,-0.0463698,-0.036305755,0.089435846,0.008540347,0.056337208,-0.031195145,-0.020506,-0.066978775,0.030643493,-0.02223528,0.040942404,-0.027886422,-0.013464442,0.071895115,0.038547177,0.020840496,0.06989032,0.029991072,0.10843899,0.007940496,0.041518465,0.058171473,0.022733212,-0.030311182,0.05841421,0.012757201,-0.0070876027,-0.032336935,-0.045053385,0.071180575,-0.049384363,-0.034209717,-0.025016882,-0.056460537,-0.023755737,-0.0239764,0.08584768,0.056598973,0.07936507936507942,0.023668639053254507,0.023255813953488583,強勢上漲,溫和上漲,溫和上漲,鴻海(強勢上漲)、台積電(溫和上漲)、聯發科(溫和上漲)
2012-12-22,-0.006534167,0.05157549,0.014090438,0.044448275,-0.089774475,-0.049698904,-0.025001967,0.008319222,0.042301845,-0.015350503,-0.049768172,-0.18548797,-0.057077263,-0.0025711008,-0.063859746,-0.02630144,0.05799731,0.19146249,0.05587495,-0.08036703,-0.002446213,0.047903698,0.009079235,0.038715895,-0.07635782,-0.039325234,-0.025502797,-0.052266687,0.07444711,0.0176434,0.052189164,-0.0061360146,-0.007771049,-0.023910847,0.044541977,-0.017895484,0.04521857,-0.02074949,-0.014700057,0.07344404,0.046182428,0.014784452,0.055357147,0.030318197,0.12069474,0.013572047,0.025698293,0.05440025,0.008274241,-0.04682012,0.06252235,0.0010302588,-0.017651463,-0.026362903,-0.04118097,0.07471557,-0.048171118,-0.032858692,-0.020905474,-0.052450895,-0.018224653,-0.019710608,0.09219608,0.05525543,0.030418250950570613,0.03746397694524452,0.047808764940239015,溫和上漲,溫和上漲,溫和上漲,鴻海(溫和上漲)、台積電(溫和上漲)、聯發科(溫和上漲)
2012-12-24,-0.007261163,0.050510496,0.011590214,0.054750677,-0.09142432,-0.046132553,-0.018262282,0.005093864,0.046906006,-0.008981615,-0.053491477,-0.1692203,-0.05543386,-0.00096228474,-0.05569969,-0.01965234,0.07476646,0.1874343,0.052497968,-0.08454711,0.0013760834,0.056052577,0.005356134,0.036099758,-0.068152264,-0.03784238,-0.024562772,-0.048552822,0.07198108,0.019696014,0.05149668,-0.0030362296,8.262178e-05,-0.03554155,0.050060842,-0.024108784,0.04357169,-0.016440948,-0.008712347,0.064735785,0.04868875,0.009406109,0.052345883,0.03094597,0.11419328,0.018304098,0.022976067,0.048386957,0.018486084,-0.046644013,0.069220275,0.0018911425,-0.020690596,-0.026655706,-0.038689047,0.08387966,-0.046633415,-0.035043333,-0.020046577,-0.051416833,-0.018462976,-0.028089253,0.09898324,0.062384624,0.03461538461538477,0.12865497076023333,0.059760956175298884,溫和上漲,強勢上漲,強勢上漲,鴻海(溫和上漲)、台積電(強勢上漲)、聯發科(強勢上漲)
2012-12-25,-0.006946154,0.053518683,0.009521323,0.06725739,-0.077425115,-0.039387643,-0.03849727,-0.00079564797,0.044542357,-0.0047105253,-0.06611899,-0.17432974,-0.04819982,-0.010236373,-0.05535717,-0.012718337,0.071341366,0.18964373,0.039572537,-0.094472855,0.0061286357,0.08087476,0.016062535,0.03685567,-0.06858606,-0.033054836,-0.020948004,-0.054823574,0.06725526,0.007382758,0.051024523,-0.012994149,0.0022812742,-0.010664095,0.04978296,-0.018839695,0.035548035,-0.011064535,-0.01192921,0.06594507,0.039231885,0.009133218,0.03760242,0.026115637,0.11164207,0.018703625,0.020870497,0.036217123,-0.0032384028,-0.05170292,0.07202933,0.009033228,-0.02255918,-0.026392357,-0.0322018,0.09774991,-0.045131575,-0.03506586,-0.016633363,-0.04909114,-0.017120298,-0.023876972,0.09395911,0.05803606,0.01111111111111116,0.12676056338028216,0.030769230769230604,橫盤整理,強勢上漲,溫和上漲,鴻海(橫盤整理)、台積電(強勢上漲)、聯發科(溫和上漲)
2012-12-26,-0.008004724,0.047599915,0.007497198,0.06640831,-0.07594001,-0.033262987,-0.036121976,0.0015236863,0.046262097,-0.0044554523,-0.06751466,-0.16055287,-0.04713454,-0.010180202,-0.050781347,-0.011598087,0.07329457,0.18411587,0.036785692,-0.08644093,0.0068161916,0.08206665,0.018479267,0.037869923,-0.0692249,-0.031507175,-0.021104163,-0.056491338,0.06805478,0.0025036868,0.050282724,-0.019677768,0.0012248899,-0.031726137,0.051524896,-0.020857122,0.032964453,-0.011409498,-0.011307149,0.05990701,0.0360895,0.007858886,0.037705764,0.022649927,0.10850179,0.021567285,0.021563254,0.033746276,0.00068308675,-0.048618905,0.07578393,0.011744796,-0.023036284,-0.029262595,-0.030556228,0.106256105,-0.041231357,-0.03365547,-0.015420908,-0.04781265,-0.0160537,-0.024368754,0.09621619,0.061170466,-0.018726591760299834,0.15714285714285725,-0.12355212355212335,橫盤整理,強勢上漲,強勢下跌,鴻海(橫盤整理)、台積電(強勢上漲)、聯發科(強勢下跌)
2012-12-27,-0.0033019008,0.045596834,0.008184961,0.070376195,-0.06616663,-0.029313436,-0.046618838,0.0040815994,0.042253997,-0.009077289,-0.06809982,-0.15928513,-0.047339473,-0.013052028,-0.05007467,-0.014627531,0.069755316,0.18211375,0.03374506,-0.07491601,0.008519093,0.08372814,0.023211325,0.0352218,-0.061299365,-0.03187528,-0.026340961,-0.053510044,0.06717172,-0.015363848,0.049803417,-0.027452584,0.0050839693,-0.042704113,0.051729944,-0.019440912,0.026822563,-0.014147616,-0.011840669,0.056362458,0.023832057,0.00995875,0.03686947,0.020638717,0.10341591,0.021967338,0.024471112,0.031120384,-0.0012810027,-0.043648127,0.07554143,0.018726937,-0.023453968,-0.030702705,-0.025053825,0.111561015,-0.038965628,-0.025580743,-0.014621219,-0.050149053,-0.016241556,-0.023690151,0.09193502,0.06234162,-0.08088235294117668,0.14161849710982677,-0.17045454545454566,強勢下跌,強勢上漲,強勢下跌,鴻海(強勢下跌)、台積電(強勢上漲)、聯發科(強勢下跌)
2012-12-28,-0.0070459456,0.047033764,0.014143922,0.056513038,-0.05954496,-0.03439357,-0.054101225,0.006635845,0.038925394,-0.003976433,-0.074036755,-0.15655111,-0.042200435,-0.020873906,-0.057333622,-0.02415003,0.05009311,0.17970829,0.029557932,-0.08118378,0.01228315,0.080420315,0.031832322,0.039035965,-0.06041904,-0.02297501,-0.03019155,-0.06129671,0.06543296,-0.0061383476,0.054745838,-0.032569885,-0.0030865846,-0.026421193,0.047455836,-0.015900703,0.027851706,-0.012387438,-0.016827093,0.059526727,0.024958363,0.012679995,0.043561444,0.020324402,0.109509975,0.01789997,0.029087113,0.040213503,-0.015886419,-0.04348485,0.08010905,0.02075722,-0.024031654,-0.030985676,-0.019152435,0.11061624,-0.036271602,-0.025300695,-0.010969046,-0.052705526,-0.015867287,-0.010215896,0.084907494,0.057836715,-0.07011070110701123,0.07500000000000015,-0.1596958174904944,強勢下跌,強勢上漲,強勢下跌,鴻海(強勢下跌)、台積電(強勢上漲)、聯發科(強勢下跌)
2013-01-02,-0.009644842,0.046076987,0.017898008,0.059954472,-0.059257485,-0.040796123,-0.060473386,0.0042970395,0.041715138,0.0022574754,-0.08860043,-0.17513919,-0.033601128,-0.03984035,-0.06596762,-0.026637621,0.018459821,0.17333585,0.020581871,-0.102636926,0.011508293,0.08019252,0.038185425,0.042376265,-0.084266454,-0.011762888,-0.03191496,-0.062318444,0.064199746,0.001821643,0.061936658,-0.03957264,-0.007301875,0.006392269,0.034361668,-0.022665618,0.027956743,-0.010124421,-0.01511917,0.06512391,0.022940286,0.013520801,0.04478227,0.026681501,0.10968421,0.014795188,0.04009395,0.050205097,-0.021223214,-0.043627106,0.07629293,0.027999505,-0.021357145,-0.027179746,-0.018966952,0.10987443,-0.03404525,-0.03245751,-0.0064267623,-0.054605126,-0.017296033,-0.0028549905,0.07041726,0.04823275,-0.03345724907063211,0.01036269430051844,-0.09774436090225565,溫和下跌,橫盤整理,強勢下跌,鴻海(溫和下跌)、台積電(橫盤整理)、聯發科(強勢下跌)
2013-01-03,-0.012081968,0.043148387,0.01889166,0.04625734,-0.05053951,-0.04543948,-0.0741025,0.0075044166,0.040382605,0.0052584265,-0.09378053,-0.17656206,-0.026146362,-0.053124487,-0.07389914,-0.033691708,0.0023835045,0.17418183,0.01665617,-0.10290259,0.014875269,0.07180681,0.046567943,0.048956487,-0.076624244,-0.0024313394,-0.038100153,-0.0680347,0.058392134,-0.0044360696,0.063878104,-0.042490177,-0.009065569,0.0088185575,0.028157145,-0.018734457,0.032592185,-0.011380198,-0.01610774,0.071162246,0.025078353,0.015281398,0.043055464,0.03132872,0.12096377,0.012098586,0.042349383,0.061922677,-0.033033703,-0.046826527,0.07517062,0.029912364,-0.019790161,-0.026705373,-0.01853046,0.1076,-0.033147193,-0.027373044,-0.0024487427,-0.055927586,-0.016304629,0.008415867,0.061355133,0.034881,-0.018315018315018528,0.0,-0.08955223880597012,橫盤整理,橫盤整理,強勢下跌,鴻海(橫盤整理)、台積電(橫盤整理)、聯發科(強勢下跌)
2013-01-04,-0.03550426,0.049364373,0.0334114,-0.05024587,-0.051917497,-0.09403909,-0.026990166,0.03318832,0.04068636,0.010805911,-0.072050214,-0.10501405,-0.027876565,-0.04538657,-0.08825105,-0.10801977,-0.024965182,0.16660072,0.045233846,-0.092305675,0.0039474606,0.006267141,0.04068786,0.06604613,-0.03344104,0.03185001,-0.07453527,-0.08592204,0.05663265,0.03832082,0.07566982,-0.019886704,-0.042275794,-0.03099937,0.016732816,-0.0007267049,0.06615207,-0.0153501835,-0.019449918,0.07785293,0.07546876,0.013881932,0.089555584,0.03106979,0.16418257,-0.0017481109,0.035630353,0.1216472,-0.03138755,-0.045093667,0.10422593,0.019375714,-0.013899679,-0.024857933,-0.013319932,0.06518225,-0.02913892,-0.013499849,0.0017051941,-0.061933067,-0.007256658,0.036855966,0.06732113,0.026599582,0.02290076335877831,-0.012345679012345262,0.06167400881057273,溫和上漲,橫盤整理,強勢上漲,鴻海(溫和上漲)、台積電(橫盤整理)、聯發科(強勢上漲)
2013-01-07,-0.024161385,0.05032622,0.03329858,-0.012047417,-0.06980103,-0.11770622,-0.0013518638,0.029137779,0.048297,0.0032631555,-0.0687697,-0.1132522,-0.035534766,-0.03749668,-0.08179205,-0.13204299,-0.018754778,0.15459074,0.059304114,-0.1026287,-0.0059147524,0.007860043,0.01730243,0.053996887,-0.060206406,0.026586326,-0.061220597,-0.0697096,0.0723174,0.03440668,0.08287023,-0.003470857,-0.034533296,-0.01626492,0.0047407583,-0.02752236,0.071540944,-0.01924867,-0.0069087544,0.07721039,0.07967539,0.008150343,0.10538537,0.043278433,0.15193686,-0.0018418683,0.037557114,0.12668836,0.005624447,-0.04441599,0.0986274,0.02232818,-0.0010496808,-0.013505486,-0.022256529,0.054028295,-0.0337923,-0.028193913,-0.0025790217,-0.059782173,0.0013160248,0.016944235,0.06875905,0.03816894,0.016000000000000358,0.03797468354430357,0.09589041095890447,橫盤整理,溫和上漲,強勢上漲,鴻海(橫盤整理)、台積電(溫和上漲)、聯發科(強勢上漲)
2013-01-08,-0.015236611,0.052828252,0.028061146,0.015127415,-0.071581945,-0.113202,-0.005798636,0.021610275,0.05352812,0.0017633948,-0.063634545,-0.12533298,-0.036689933,-0.028174322,-0.071342446,-0.10337202,0.0060389317,0.15795198,0.058481067,-0.10601087,-0.004813172,0.037235092,0.011118669,0.0515778,-0.059646375,0.015859185,-0.03803275,-0.07143277,0.06994034,0.024488347,0.07657271,0.0044275685,-0.023779126,-0.009941514,0.010639075,-0.033969402,0.0670798,-0.016040161,-0.004007095,0.0800521,0.08131295,0.0036430748,0.0926515,0.04167722,0.14898123,0.00036363697,0.025078824,0.104851305,0.0005576723,-0.0586575,0.08932062,0.015943697,-0.0010844666,-0.010136977,-0.021900333,0.053770017,-0.041571014,-0.03698501,-0.004549853,-0.052947104,0.008139986,0.009624476,0.07221449,0.04039982,-0.11111111111111102,0.020671834625323054,0.0814479638009052,強勢下跌,溫和上漲,強勢上漲,鴻海(強勢下跌)、台積電(溫和上漲)、聯發科(強勢上漲)
2013-01-09,-0.008489936,0.052371383,0.018790081,0.04068679,-0.0534543,-0.08472673,-0.051262293,0.013753973,0.05079181,0.0035317102,-0.06489344,-0.14223066,-0.031788573,-0.030790115,-0.06556705,-0.063353784,0.019533902,0.16280833,0.039315745,-0.10215867,0.011980398,0.0692093,0.025041666,0.05280418,-0.04282235,0.0021127719,-0.033348884,-0.06791911,0.05855954,0.012722362,0.07090187,-0.005826502,-0.012307896,-0.014512152,0.02066133,-0.024590135,0.053493433,-0.0061117224,-0.006936213,0.08316703,0.064926416,0.001698249,0.060185555,0.035529558,0.1385286,-0.0009466419,0.015346112,0.076707184,-0.0245027,-0.06688355,0.08019026,0.012088833,-0.008208919,-0.014676531,-0.013306686,0.067846626,-0.047127794,-0.040911887,-0.0048359986,-0.04994687,0.0038970956,0.008956198,0.07231102,0.03628067,-0.1461538461538461,-0.020512820512820572,-0.02083333333333352,強勢下跌,溫和下跌,溫和下跌,鴻海(強勢下跌)、台積電(溫和下跌)、聯發科(溫和下跌)
2013-01-10,-0.011306406,0.045817543,0.017940298,0.035918433,-0.04422668,-0.0748336,-0.05763793,0.013652121,0.04879815,0.0022813668,-0.07414492,-0.15165381,-0.023980828,-0.039446987,-0.06930533,-0.050831042,0.009488885,0.15884389,0.030947484,-0.107760355,0.009197537,0.08567299,0.03809474,0.055170625,-0.03547432,0.005986458,-0.04299255,-0.06933822,0.047494713,-0.0027885013,0.06968464,-0.014264883,-0.010163139,-0.005206969,0.023872336,-0.020618912,0.04718226,-0.0068987124,-0.0065545994,0.08091576,0.057036158,0.000907737,0.053119503,0.033510715,0.13981187,-0.00301202,0.016732315,0.07368297,-0.032785725,-0.062409095,0.079787984,0.019558296,-0.013612185,-0.015351028,-0.010531459,0.07610295,-0.04590388,-0.03160486,-0.0018525498,-0.050364446,0.00018488622,0.010909177,0.06441635,0.031369194,-0.17537313432835752,-0.04250000000000044,-0.057377049180327926,強勢下跌,溫和下跌,強勢下跌,鴻海(強勢下跌)、台積電(溫和下跌)、聯發科(強勢下跌)
2013-01-11,-0.0072433846,0.034826458,0.011432973,0.05085403,-0.057258207,-0.06340126,-0.02694356,0.00643773,0.057014644,0.007853264,-0.08773324,-0.15192392,-0.02062269,-0.03267334,-0.060570445,-0.021147616,0.032569796,0.14752403,0.025279429,-0.1127403,-0.0024120675,0.09248065,0.031239059,0.053811718,-0.053814776,0.004469696,-0.024437137,-0.07337845,0.047593568,-0.00827212,0.06488546,-0.008990878,-0.0039024772,0.013739969,0.031441446,-0.03683637,0.045140453,-0.013558985,0.0016118834,0.06800218,0.0502341,-0.0044417903,0.048188984,0.037028,0.13369715,0.0064403364,0.019998675,0.061894514,-0.012883895,-0.061116904,0.07304013,0.026721109,-0.017107371,-0.011984718,-0.020310037,0.08738311,-0.038265504,-0.035212595,-0.0016885683,-0.045175068,0.0026858742,-0.0048727426,0.06753312,0.038443148,-0.11940298507462634,0.012499999999999572,-0.02904564315352723,強勢下跌,橫盤整理,溫和下跌,鴻海(強勢下跌)、台積電(橫盤整理)、聯發科(溫和下跌)
2013-01-14,-0.014129168,0.043692164,0.0094076805,0.051327087,-0.067978516,-0.05363092,-0.011554708,0.006186098,0.06358608,0.01043467,-0.08713553,-0.1583791,-0.022576082,-0.037409913,-0.053797636,-0.01958641,0.011006803,0.13629265,0.018838326,-0.11825093,-0.008335839,0.09294005,0.02473905,0.06295568,-0.09225701,0.002806333,-0.016679201,-0.076121725,0.05390534,0.008870145,0.06738172,-0.028048858,-0.023709705,0.010973289,0.02347994,-0.044073615,0.046006527,-0.011235734,0.0035286408,0.06848635,0.057155773,-0.009000016,0.052366037,0.028405344,0.12217811,0.012478989,0.022991482,0.05240761,-0.0139419865,-0.058288317,0.07680488,0.03352431,-0.011648253,-0.015762135,-0.020446397,0.08824336,-0.032126866,-0.052756988,-0.0034263325,-0.042449445,-0.00018792928,-0.005310684,0.069760874,0.040647052,-0.10236220472440959,-0.036585365853658326,0.03749999999999985,強勢下跌,溫和下跌,溫和上漲,鴻海(強勢下跌)、台積電(溫和下跌)、聯發科(溫和上漲)
2013-01-15,-0.017438756,0.057540733,0.010046583,0.06177778,-0.09050875,-0.053629026,0.01831489,0.016548332,0.06932161,-0.021903789,-0.05456888,-0.18375371,-0.041889854,-0.03950901,-0.03819185,-0.04669593,-0.038968835,0.113974184,0.028381458,-0.09715615,-0.04241245,0.09096806,0.0071631386,0.06466565,-0.1646777,-0.011923039,-0.021995509,-0.055478033,0.07443305,-0.0065039857,0.0742278,-0.06392189,-0.05377934,-0.055712808,-0.00088647555,-0.057781376,0.04192835,-0.017779741,0.010020261,0.06804726,0.062088314,-0.01654871,0.067720674,0.0074715875,0.08846944,0.017800827,0.026571482,0.039511807,0.0077557806,-0.036153466,0.077101946,0.048618656,0.009782332,-0.019896554,-0.021795087,0.07750569,-0.030532489,-0.067326,-0.01140605,-0.03956028,-0.0051235394,-0.017781464,0.06980417,0.048383046,0.0535714285714288,0.012658227848101366,0.05857740585774063,強勢上漲,橫盤整理,強勢上漲,鴻海(強勢上漲)、台積電(橫盤整理)、聯發科(強勢上漲)
2013-01-16,-0.014324908,0.052180137,0.01642775,0.039584205,-0.08017209,-0.058459785,-0.0003639562,0.028663687,0.06129308,-0.028563596,-0.030182421,-0.1780137,-0.051425315,-0.026185276,-0.03762177,-0.06621714,-0.024171486,0.11505022,0.038461186,-0.07313616,-0.024566254,0.052276332,0.004243437,0.06783536,-0.11180156,-0.024511544,-0.03158138,-0.05468091,0.0667587,0.0016011784,0.07892159,-0.05294691,-0.04670987,-0.09316789,0.0067286347,-0.05726535,0.048531488,-0.022660283,0.006693853,0.07556345,0.06078284,-0.015637333,0.07642055,0.0021345257,0.095438085,0.019846257,0.01829644,0.058964845,0.011695074,-0.03447638,0.07732252,0.040300738,0.009256886,-0.023334382,-0.010141617,0.06659039,-0.03188075,-0.053659506,-0.015065148,-0.046004653,-0.010869285,-0.009569689,0.07358135,0.049661096,0.04504504504504508,0.04712041884816781,0.06808510638297885,溫和上漲,溫和上漲,強勢上漲,鴻海(溫和上漲)、台積電(溫和上漲)、聯發科(強勢上漲)
2013-01-17,-0.007897453,0.045091894,0.023617366,0.050882645,-0.083011486,-0.059480853,-0.0028082833,0.022005513,0.05989036,-0.015197096,-0.035491727,-0.1834506,-0.050596807,-0.017584682,-0.03387477,-0.0512297,0.0008111041,0.11484639,0.03313196,-0.086804405,-0.012347001,0.04691536,-0.0029466301,0.058924884,-0.0922868,-0.030942488,-0.023480125,-0.050839677,0.05909736,0.020860463,0.083015844,-0.028339874,-0.025622353,-0.05428447,0.015725622,-0.067536086,0.04939114,-0.021458864,0.010467201,0.07523133,0.053851366,-0.014604056,0.0754821,0.015208744,0.0942906,0.02243663,0.01851956,0.06638941,0.021938255,-0.0373196,0.072611414,0.03276602,0.0030225387,-0.018999876,-0.006197596,0.06931631,-0.032626014,-0.05495428,-0.015404353,-0.0505032,-0.014965095,-0.015266826,0.074599825,0.053822543,-0.06334841628959316,0.01566579634464798,0.10434782608695699,強勢下跌,橫盤整理,強勢上漲,鴻海(強勢下跌)、台積電(橫盤整理)、聯發科(強勢上漲)
2013-01-18,-0.0058234017,0.043208987,0.025647763,0.058154438,-0.07188292,-0.057718456,-0.016121143,0.010846532,0.05971402,-0.0008420323,-0.05563563,-0.19457456,-0.03721208,-0.025998604,-0.0379325,-0.031309657,0.016180646,0.12621947,0.0178013,-0.10877991,-0.010322161,0.06701166,0.0047343066,0.05419649,-0.07006465,-0.022766657,-0.019453019,-0.0576309,0.042273648,0.012387665,0.076610155,-0.0154536,-0.00831223,0.004266788,0.019596191,-0.06306714,0.045606725,-0.018059414,0.011341884,0.0783264,0.048274696,-0.012293426,0.056206483,0.025862439,0.10370987,0.021548145,0.01744094,0.062008332,0.003897805,-0.04884476,0.068399094,0.03166021,-0.0066050766,-0.012304154,-0.004381831,0.07642763,-0.03344141,-0.04936092,-0.009124053,-0.050523,-0.014194839,-0.010334491,0.064311974,0.042200215,-0.08474576271186444,-0.06172839506172839,0.11111111111111113,強勢下跌,強勢下跌,強勢上漲,鴻海(強勢下跌)、台積電(強勢下跌)、聯發科(強勢上漲)
2013-01-21,-0.007019646,0.046338823,0.018818587,0.07191745,-0.05850955,-0.027318247,-0.06355223,0.010382007,0.056475062,0.00013539176,-0.04859435,-0.17985545,-0.038618624,-0.02513401,-0.024985854,-0.02425688,0.027341818,0.13141906,0.0055039953,-0.08344296,0.011803556,0.075889744,0.014749994,0.05599547,-0.06623438,-0.036104657,-0.019735644,-0.0532039,0.04192113,0.013976851,0.073082626,-0.036955368,-0.008193048,-0.04420339,0.028076114,-0.052898094,0.037901524,-0.011520721,0.004265614,0.07486887,0.034594573,-0.008727392,0.0366508,0.018506717,0.09653426,0.022215214,0.0110962875,0.041111812,-0.014734707,-0.04835774,0.07117195,0.0238631,-0.005605326,-0.02904646,-0.0023120737,0.09828866,-0.035365347,-0.059000928,-0.011233671,-0.048082232,-0.018487575,-0.007670864,0.07532529,0.040491723,-0.04385964912280705,-0.030379746835443387,0.06827309236947807,溫和下跌,溫和下跌,強勢上漲,鴻海(溫和下跌)、台積電(溫和下跌)、聯發科(強勢上漲)
